title,price,model,type,star_rating,reviews
"Lenovo Ideapad 1 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 kg, With MS Office)","₹39,990",IdeaPad 3,Thin and Light Laptop,4.2,Very niceREAD MORE
"Lenovo Ideapad 1 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 kg, With MS Office)","₹39,990",IdeaPad 3,Thin and Light Laptop,4.2,Good 👍READ MORE
"Lenovo Ideapad 1 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 kg, With MS Office)","₹39,990",IdeaPad 3,Thin and Light Laptop,4.2,Veryy very capable laptop🔥only downside is the display bake everything is perfect.😁super satisfied😁🔥READ MORE
"Lenovo Ideapad 1 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 kg, With MS Office)","₹39,990",IdeaPad 3,Thin and Light Laptop,4.2,"Thank u Flipkart for wonderful product, just loved itREAD MORE"
"Lenovo Ideapad 1 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 kg, With MS Office)","₹39,990",IdeaPad 3,Thin and Light Laptop,4.2,I didn't get any blacklight option on keyboard 😡😡READ MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,Good one! wish it had Oled but this display is good Enough too go for it :)(*it's 5800HS not 5800H)READ MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,Good choice...for best office looking with gaming internals...more than  Moderate for gaming under 75k . Overall best choice for those who prefer basic look other than heavy gaming laptops.READ MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,Best for editingREAD MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,Overall Laptop is great. But there is no expandable storage and RAM option. This is the only drawback of this laptop. If you are ok with that then go for it.READ MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,over all every thing is goodbut display fell badREAD MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,Classy productREAD MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,Very good productREAD MORE
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.8 Kg, With MS Office)","₹70,990",K3405VCB-KM541WS,Gaming Laptop,4.3,NiceREAD MORE
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,"Great laptop. Very good performance, battery life and look and feel. Very happy with my purchaseREAD MORE"
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,This is the best in my entire life . Such a human Machine it is and 😀🎉READ MORE
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,"Good product ,battery backup also goodREAD MORE"
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,Nice experienceREAD MORE
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,Awesome product.READ MORE
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,"A good product but still I don't think it is value for money. Below 90k, this will be the best. But the product is great for anyone except gamersREAD MORE"
"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)","₹1,35,990",MacBook Air,Thin and Light Laptop,4.7,Best laptop with good deal.READ MORE
"Lenovo Ryzen 3 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) G4 82YTA00XIN Laptop  (14 inch, Silver Grey, With MS Office)","₹30,990",V 14,Laptop,N/A,
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,"A worth buying, outstanding laptop for gaming, able to play on very high graphics easily for pubg and apex legends. Just installed Geforce driver software and it works like charm. We have to update the graphics drivers through geforce software and start any game from there itself. Then we will see the best performance.READ MORE"
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,"It has a better performance, but battery is quickly down sometime i feel heat issues.READ MORE"
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,Everything is good but this laptop is equipped with GTX 1650maxQ which is 25% slower than the regular one...The cunning company didn't mentioned it in the specificationsREAD MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,Very powerfulREAD MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,It has shown that the battery backup is upto 5hrs but it only available for 2 hrsREAD MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,Varry good productREAD MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,great product value for money got it at 46kREAD MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,Battery dead in 2 hours with normal use vdo.READ MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,My Fav sir and this product is GoodREAD MORE
"MSI GF63 Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GF63 Thin 11SC-1493IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","₹50,990",GF63 Thin 11SC-1493IN,Gaming Laptop,4.3,"Beast laptop my suggestion is must buy, worth for moneyREAD MORE"
N/A,N/A,N/A,N/A,N/A,
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,"Posting review after 2 weeks from purchase,The laptop built is very good👍 smooth metal finish. Sufficiently powered, can be used as a tablet too.bright display. responsive touchscreen and keypad. Worth for money. No stylus given with laptopREAD MORE"
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,Overall experience is good but speakers are not good . When the volume is full then the voice distorts .READ MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,Sexy laptop 💻READ MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,this was to good for students and i like most in it was flip feature and bad thing is battery you must improve it all things to goodi rate it 9.5/10READ MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,Internal storage capacity given 512gb whereas actual as per system is 475gb onlyREAD MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,This is the Best Laptop in this price range......i bought this laptop and use this from 1 month and thatgive amazing experiencein use...READ MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,Nice quality And parformanceNice speakerAnd Touch also very good 😊READ MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,"I am very much impressed with this product, value of money.READ MORE"
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,Amazing Product.READ MORE
"ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 kg, With MS Office)","₹69,990",TN3402QA-LZ740WS,Thin and Light Laptop,4.4,Nice Product.. awesomeThanku FlipkartREAD MORE
"ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX-Series Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/165 Hz/140 W) G614JU-N3200WS Gaming Laptop  (16 Inch, Gray, 2.50 Kg, With MS Office)","₹1,42,990",G614JU-N3200WS,Gaming Laptop,4,"The best laptop for RTX 4050 with i7 13Gen, great gaming experience. Value for money ✌️READ MORE"
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 Inch, Cloud Grey, 1.89 kg, With MS Office)","₹82,990",Slim 5,Thin and Light Laptop,4.1,"Good laptop, worth itREAD MORE"
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 Inch, Cloud Grey, 1.89 kg, With MS Office)","₹82,990",Slim 5,Thin and Light Laptop,4.1,Super slim productQuality is very goodPerformance is very goodOverl this is very good productI recommend every oneREAD MORE
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 Inch, Cloud Grey, 1.89 kg, With MS Office)","₹82,990",Slim 5,Thin and Light Laptop,4.1,Sound is very lowDisplay is not so bright as 400 nitsREAD MORE
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 Inch, Cloud Grey, 1.89 kg, With MS Office)","₹82,990",Slim 5,Thin and Light Laptop,4.1,All r good.Don't think go for it.READ MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,review after 10 days of usage.Display - 14inch HD display 6 Bit  is average.Battery- 36wh battery gives you upto 3 hrs of battery backup (it depends on your usage).Charging- 50-55% in 1 hr.Peocessor- Ryzen 3 3250u is a good processor for day to day task web browsing coding and other works.Speakers- speaker quality is average.Wifi- wifi range is low.Ram- 8gb ddr4 micron technology ram you can upgrade upto 32gb of ram.Storage- 256gb samsung ssd and also one free slot for hdd.Webcam- ...READ MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,NiceREAD MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,Its good for ryzen3 8gb at this budget rateREAD MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,Audio-Very disappointingKeys-Volume and brightness key is not workingGot an issue.....1st day.. writting.. your device ran in to  a problem... I was not able to fix it easily...READ MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,Laptop is very good & value for money..READ MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,Super product i really like thisREAD MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,Laptop is very good according it's priceREAD MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,GoodREAD MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,very bad quality of laptop  hanging problemREAD MORE
"Acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Rose Gold, 1.5 Kg)","₹25,449",Z2-493,Thin and Light Laptop,4,"It's not good laptop, got defective within one monthREAD MORE"
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,Nice little laptop to be carried by students or any officials. Good qualityREAD MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,"Rating: ⭐⭐⭐⭐ (4/5 stars)I recently purchased the HP Pavilion 15 laptop, and I must say, I'm thoroughly impressed by its sleek design and overall features at this price point. Here's my comprehensive review covering all its important Pros and Cons :✔️ Pros -📍Good Performance📍Sleek and Durable Design📍Vibrant Display📍Comfortable Keyboard📍Good Audio Quality✖️ Cons -📍Battery life could be slightly better📍Camera quality really needs a lot of improvement📌 DETAILED REVIEW OF ...READ MORE"
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,One of the best laptop under or around 50k .Display is goodPerformance is goodSound is decentDesign and build quality is just lit 🔥READ MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,NiceREAD MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,Just superbREAD MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,"SASTA MacBook!!This Laptop is a Mid-Range beast, best for working professionals and college students. Build Quality and Design is really top-notch. Works like a charm and can handle all of your programming, development, day to day tasks & recreation quite easily as AMD RYZEN 5 5625U is a very capable processor. The brand HP is sign of quality and legacy, that's why the RAM & the SSD used are by Samsung where most of the companies use unknown brands in order to do cost-cutting. Although the 4...READ MORE"
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,Good laptopREAD MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,Good one....it is so beautiful....if u want a laptop for easy to carry....u should go for it.READ MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,Good PerformanceREAD MORE
"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","₹56,999",14-EC1005AU,Thin and Light Laptop,4.3,Sasta MacBook in best priceMultitasking and fast processorREAD MORE
"Lenovo Legion 5 Pro AMD Ryzen 7 Octa Core 6800H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16ARH7H Gaming Laptop  (16 Inch, Storm Grey, 2.49 Kg, With MS Office)","₹1,24,990",16ARH7H,Gaming Laptop,4.2,
"APPLE 2023 MacBook Pro M3 Pro - (18 GB/512 GB SSD/macOS Sonoma) MRW13HN/A  (16 Inch, Space Black, 2.14 Kg)","₹2,49,900",MacBook Pro,Laptop,N/A,
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,This is best one for budget 25k..! The laptop satisfied you..! Sound little bit low...but it's worth of money. Student and traders try this one 👌💯READ MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Nice product and battery backup is so goodREAD MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Leptop is osm 👍. I m happy and fast delivery..thnk u FlipkartREAD MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Nyc product (laptop) for studyREAD MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,"my laptop screen has problem ,there is a fluctuations in betweenREAD MORE"
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,"Nice product in this price,,,battery to mast hai,,,6-7 hour's chalati h,,,,READ MORE"
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Heating problemREAD MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Awesome in this priceREAD MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Nice laptopREAD MORE
"ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop  (15.6 Inch, Star Black, 1.57 Kg)","₹22,990",E510MA-EJ001W,Thin and Light Laptop,4.1,Good for normal work.READ MORE
"Acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","₹46,500",N/A,Gaming Laptop,4.4,Nice productREAD MORE
"Acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","₹46,500",N/A,Gaming Laptop,4.4,this is best laptop in this priceREAD MORE
